dataset/720p/0112.png, QOI Index, 1481874, 2563462, -72.987852
dataset/720p/0075.png, QOI Diff/Luma, 2469813, 2728893, -10.489863
dataset/720p/0103.png, QOI Diff/Luma, 588818, 1058591, -79.782378
dataset/720p/0117.png, QOI Diff/Luma, 629438, 1115633, -77.242715
dataset/1080p/0098.png, QOI Diff/Luma, 1030345, 2536615, -146.190839
dataset/1080p/0029.png, QOI Run, 880684, 4125738, -368.469735
dataset/720p/0004.png, QOI Diff/Luma, 1509687, 1131511, 25.049961
dataset/1080p/0020.png, QOI Diff/Luma, 1956834, 3116818, -59.278610
dataset/720p/0039.png, QOI Run, 2336039, 4450671, -90.522119
dataset/1080p/0090.png, QOI Diff/Luma, 2678436, 3394139, -26.720930
dataset/720p/0021.png, QOI Diff/Luma, 2387803, 1815429, 23.970738
dataset/1080p/0091.png, QOI Index, 2918005, 7826630, -168.218526
dataset/1080p/0042.png, QOI Diff/Luma, 3171867, 4301198, -35.604614
dataset/720p/0055.png, QOI Run, 2400506, 4432476, -84.647570
dataset/720p/0087.png, QOI Index, 1332601, 3037550, -127.941447
dataset/1080p/0011.png, QOI Run, 1341454, 5731101, -327.230527
dataset/720p/0094.png, QOI Index, 2432090, 4283314, -76.116591
dataset/720p/0060.png, QOI Run, 1331637, 2940170, -120.793655
dataset/720p/0024.png, QOI Index, 1547098, 3056566, -97.567704
dataset/720p/0038.png, QOI Index, 1670778, 3157010, -88.954487
dataset/1080p/0089.png, QOI Run, 1445242, 5322090, -268.249054
dataset/1080p/0102.png, QOI Index, 1453772, 5200870, -257.750046
dataset/720p/0026.png, QOI Index, 2061826, 3792394, -83.933756
dataset/720p/0003.png, QOI Run, 2128524, 4525466, -112.610523
dataset/720p/0076.png, QOI Diff/Luma, 1206921, 1265158, -4.825254
dataset/1080p/0057.png, QOI Run, 2192029, 6993551, -219.044639
dataset/1080p/0118.png, QOI Diff/Luma, 2834360, 3346666, -18.074839
dataset/1080p/0006.png, QOI Run, 730641, 4170081, -470.742814
dataset/720p/0071.png, QOI Run, 2101221, 4371427, -108.042229
dataset/1080p/0016.png, QOI Index, 1462445, 4439086, -203.538663
dataset/1080p/0082.png, QOI Index, 2292718, 5539114, -141.595957
dataset/720p/0082.png, QOI Diff/Luma, 1507757, 1388955, 7.879386
dataset/720p/0115.png, QOI Run, 2321521, 4433318, -90.966095
dataset/720p/0008.png, QOI Run, 2361628, 4489685, -90.109746
dataset/720p/0058.png, QOI Index, 1172555, 2376838, -102.705886
dataset/720p/0017.png, QOI Diff/Luma, 1311518, 1204680, 8.146133
dataset/1080p/0070.png, QOI Diff/Luma, 3068980, 3626571, -18.168610
dataset/720p/0044.png, QOI Diff/Luma, 2134416, 1619576, 24.120884
dataset/1080p/0107.png, QOI Index, 2969558, 7613554, -156.386775
dataset/1080p/0077.png, QOI Index, 2637348, 7210642, -173.405027
dataset/1080p/0072.png, QOI Index, 1899284, 5449446, -186.921071
dataset/1080p/0071.png, QOI Run, 2720539, 9314614, -242.381197
dataset/1080p/0024.png, QOI Index, 1486380, 5355590, -260.310957
dataset/720p/0070.png, QOI Run, 1876327, 4106051, -118.834510
dataset/1080p/0041.png, QOI Diff/Luma, 2493025, 3448359, -38.320274
dataset/1080p/0015.png, QOI Diff/Luma, 3113097, 3719976, -19.494381
dataset/720p/0114.png, QOI Diff/Luma, 2639700, 2097779, 20.529644
dataset/720p/0063.png, QOI Index, 428297, 1493042, -248.599687
dataset/720p/0088.png, QOI Run, 2180979, 4443591, -103.742952
dataset/1080p/0103.png, QOI Run, 730630, 2719808, -272.255177
dataset/720p/0062.png, QOI Run, 2568173, 4592149, -78.809956
dataset/720p/0054.png, QOI Index, 2609229, 4540446, -74.014853
dataset/720p/0028.png, QOI Run, 2491706, 4553182, -82.733517
dataset/1080p/0049.png, QOI Index, 3296278, 6903974, -109.447565
dataset/720p/0106.png, QOI Run, 2207063, 4345039, -96.869731
dataset/1080p/0047.png, QOI Index, 3124625, 8603358, -175.340497
dataset/720p/0050.png, QOI Run, 2404237, 4346901, -80.801685
dataset/720p/0035.png, QOI Index, 1623762, 3343382, -105.903451
dataset/1080p/0037.png, QOI Diff/Luma, 3241450, 3779586, -16.601706
dataset/1080p/0075.png, QOI Diff/Luma, 4995646, 5799800, -16.097097
dataset/720p/0107.png, QOI Index, 2013681, 3872290, -92.299078
dataset/720p/0031.png, QOI Diff/Luma, 191437, 985072, -414.567194
dataset/1080p/0052.png, QOI Diff/Luma, 2709424, 3774419, -39.307063
dataset/720p/0041.png, QOI Diff/Luma, 1617865, 1588018, 1.844839
dataset/720p/0081.png, QOI Diff/Luma, 2146240, 1740538, 18.902919
dataset/1080p/0051.png, QOI Run, 3101137, 9934346, -220.345280
dataset/720p/0001.png, QOI Index, 2184430, 4188834, -91.758674
dataset/1080p/0050.png, QOI Index, 3642903, 8900330, -144.319709
dataset/1080p/0114.png, QOI Run, 3595671, 10004265, -178.230823
dataset/1080p/0092.png, QOI Diff/Luma, 1838301, 2764546, -50.385927
dataset/720p/0049.png, QOI Index, 1703383, 3292810, -93.310019
dataset/720p/0036.png, QOI Diff/Luma, 2490304, 2148366, 13.730773
dataset/720p/0052.png, QOI Index, 1798508, 3421438, -90.237575
dataset/720p/0009.png, QOI Index, 169925, 1193626, -602.442842
dataset/720p/0042.png, QOI Diff/Luma, 2393283, 2076089, 13.253510
dataset/1080p/0083.png, QOI Diff/Luma, 3662562, 4415443, -20.556130
dataset/1080p/0032.png, QOI Index, 1546566, 5863486, -279.129374
dataset/720p/0091.png, QOI Diff/Luma, 1923397, 1674955, 12.916834
dataset/720p/0007.png, QOI Diff/Luma, 843608, 1114341, -32.092275
dataset/1080p/0048.png, QOI Diff/Luma, 3197096, 3767588, -17.844068
dataset/1080p/0074.png, QOI Index, 3818085, 7989454, -109.252911
dataset/720p/0090.png, QOI Run, 1924283, 3985179, -107.099424
dataset/720p/0085.png, QOI Diff/Luma, 1821482, 1384021, 24.016762
dataset/720p/0018.png, QOI Run, 1820608, 4412347, -142.355686
dataset/720p/0097.png, QOI Run, 2279448, 4483370, -96.686654
dataset/1080p/0062.png, QOI Run, 4956810, 10247735, -106.740525
dataset/1080p/0030.png, QOI Diff/Luma, 1636656, 2767532, -69.096744
dataset/1080p/0078.png, QOI Index, 4227768, 9762466, -130.913002
dataset/720p/0056.png, QOI Run, 2278848, 4338562, -90.384001
dataset/1080p/0065.png, QOI Index, 1748575, 4890670, -179.694608
dataset/1080p/0110.png, QOI Index, 1570948, 5483826, -249.077500
dataset/720p/0110.png, QOI Run, 1338534, 3189839, -138.308403
dataset/1080p/0021.png, QOI Diff/Luma, 3331650, 3900136, -17.063197
dataset/1080p/0014.png, QOI Diff/Luma, 1159851, 2472520, -113.175658
dataset/1080p/0053.png, QOI Index, 1371969, 4788606, -249.031647
dataset/1080p/0108.png, QOI Diff/Luma, 3970316, 4211460, -6.073673
dataset/1080p/0097.png, QOI Diff/Luma, 3923534, 4259859, -8.571991
dataset/1080p/0073.png, QOI Run, 1819198, 7434139, -308.649251
dataset/1080p/0008.png, QOI Diff/Luma, 3421001, 3830114, -11.958868
dataset/720p/0025.png, QOI Run, 1132145, 2898517, -156.019944
dataset/720p/0072.png, QOI Diff/Luma, 1488764, 1345425, 9.628054
dataset/720p/0040.png, QOI Run, 1508037, 3283727, -117.748437
dataset/720p/0020.png, QOI Index, 1802239, 3636846, -101.795988
dataset/720p/0013.png, QOI Diff/Luma, 873687, 1095207, -25.354618
dataset/720p/0014.png, QOI Diff/Luma, 1051952, 1134140, -7.812904
dataset/1080p/0104.png, QOI Index, 1422272, 6181090, -334.592680
dataset/720p/0083.png, QOI Diff/Luma, 2591786, 2075422, 19.923096
dataset/1080p/0059.png, QOI Index, 1507736, 5986718, -297.066728
dataset/1080p/0115.png, QOI Run, 2811204, 9424999, -235.265566
dataset/1080p/0019.png, QOI Run, 4063153, 9788057, -140.898066
dataset/720p/0046.png, QOI Diff/Luma, 1947789, 1497918, 23.096496
dataset/1080p/0001.png, QOI Diff/Luma, 3017542, 3545729, -17.503882
dataset/1080p/0067.png, QOI Run, 2296855, 5911212, -157.361131
dataset/1080p/0064.png, QOI Index, 3762403, 8367214, -122.390159
dataset/1080p/0023.png, QOI Run, 2010216, 7876468, -291.821973
dataset/720p/0067.png, QOI Index, 1387616, 2927546, -110.976668
dataset/720p/0113.png, QOI Run, 2607178, 4597564, -76.342544
dataset/1080p/0027.png, QOI Diff/Luma, 1641789, 2896472, -76.421696
dataset/720p/0116.png, QOI Run, 1990123, 4014189, -101.705573
dataset/720p/0034.png, QOI Run, 2082087, 3947680, -89.602068
dataset/1080p/0079.png, QOI Run, 1435564, 5817003, -305.206804
dataset/1080p/0007.png, QOI Diff/Luma, 1109887, 2460912, -121.726356
dataset/720p/0011.png, QOI Run, 1241557, 3212996, -158.787635
dataset/1080p/0109.png, QOI Diff/Luma, 1300240, 2890427, -122.299499
dataset/1080p/0046.png, QOI Index, 2292520, 7184858, -213.404376
dataset/720p/0089.png, QOI Diff/Luma, 1434609, 1187232, 17.243514
dataset/1080p/0094.png, QOI Run, 4215460, 9659554, -129.145906
dataset/720p/0102.png, QOI Run, 1365302, 3354713, -145.712157
dataset/1080p/0012.png, QOI Diff/Luma, 5238083, 5365164, -2.426097
dataset/1080p/0013.png, QOI Diff/Luma, 837921, 2357050, -181.297402
dataset/720p/0059.png, QOI Diff/Luma, 1641704, 1196940, 27.091607
dataset/1080p/0009.png, QOI Index, 164689, 2444122, -1384.083333
dataset/1080p/0076.png, QOI Diff/Luma, 1548847, 2783260, -79.698834
dataset/1080p/0096.png, QOI Index, 2078308, 6726542, -223.654723
dataset/1080p/0040.png, QOI Run, 1426363, 5844071, -309.718354
dataset/720p/0027.png, QOI Run, 1793442, 3728650, -107.904688
dataset/1080p/0117.png, QOI Diff/Luma, 780357, 2451840, -214.194657
dataset/720p/0015.png, QOI Index, 2137237, 4118474, -92.700856
dataset/1080p/0039.png, QOI Index, 3133437, 8562730, -173.269576
dataset/1080p/0106.png, QOI Run, 2772256, 9342190, -236.988720
dataset/720p/0005.png, QOI Diff/Luma, 1533636, 1355986, 11.583583
dataset/720p/0108.png, QOI Diff/Luma, 2244105, 1881601, 16.153611
dataset/720p/0111.png, QOI Diff/Luma, 1978731, 1767494, 10.675377
dataset/720p/0053.png, QOI Index, 1392532, 2940066, -111.130947
dataset/1080p/0095.png, QOI Run, 1783454, 7027134, -294.018237
dataset/1080p/0061.png, QOI Index, 2038878, 5856974, -187.264564
dataset/1080p/0116.png, QOI Run, 1843659, 7616871, -313.138818
dataset/1080p/0035.png, QOI Index, 1666682, 6358594, -281.512130
dataset/720p/0022.png, QOI Index, 1394034, 2892230, -107.471984
dataset/1080p/0099.png, QOI Run, 2525899, 8363298, -231.101837
dataset/1080p/0063.png, QOI Diff/Luma, 611126, 2413403, -294.910869
dataset/720p/0057.png, QOI Diff/Luma, 1476331, 1360281, 7.860703
dataset/1080p/0101.png, QOI Diff/Luma, 2239435, 3120706, -39.352381
dataset/1080p/0031.png, QOI Diff/Luma, 254628, 2205544, -766.182824
dataset/720p/0099.png, QOI Run, 1820150, 4067910, -123.493119
dataset/720p/0066.png, QOI Index, 2209099, 4159646, -88.296043
dataset/1080p/0087.png, QOI Diff/Luma, 1246097, 2437137, -95.581644
dataset/1080p/0055.png, QOI Index, 2610764, 8796042, -236.914482
dataset/720p/0086.png, QOI Diff/Luma, 2177203, 1791407, 17.719799
dataset/720p/0043.png, QOI Diff/Luma, 2355463, 1582708, 32.806926
dataset/720p/0118.png, QOI Index, 1790721, 3562050, -98.917084
dataset/720p/0030.png, QOI Index, 1519418, 3174482, -108.927497
dataset/720p/0017.png, QOI Run, 1311518, 3202267, -144.164929
dataset/1080p/0041.png, QOI Index, 2493025, 6699858, -168.744116
dataset/1080p/0028.png, QOI Diff/Luma, 3176181, 3738041, -17.689798
dataset/1080p/0094.png, QOI Diff/Luma, 4215460, 4282856, -1.598782
dataset/720p/0103.png, QOI Run, 588818, 1494351, -153.788267
dataset/720p/0080.png, QOI Run, 1911243, 3929382, -105.593009
dataset/1080p/0074.png, QOI Diff/Luma, 3818085, 4093037, -7.201306
dataset/1080p/0084.png, QOI Run, 2823731, 9451004, -234.699162
dataset/1080p/0103.png, QOI Index, 730630, 3428038, -369.189330
dataset/720p/0078.png, QOI Run, 2440716, 4558821, -86.782116
dataset/1080p/0079.png, QOI Diff/Luma, 1435564, 2651152, -84.676685
dataset/1080p/0045.png, QOI Diff/Luma, 1580359, 2760960, -74.704608
dataset/1080p/0083.png, QOI Run, 3662562, 10185822, -178.106473
dataset/720p/0098.png, QOI Run, 1166789, 2523493, -116.276722
dataset/720p/0053.png, QOI Run, 1392532, 3569358, -156.321435
dataset/720p/0029.png, QOI Index, 866285, 2362666, -172.735416
dataset/720p/0034.png, QOI Index, 2082087, 3597882, -72.801713
dataset/720p/0015.png, QOI Diff/Luma, 2137237, 1666636, 22.019130
dataset/720p/0060.png, QOI Diff/Luma, 1331637, 1577578, -18.469072
dataset/1080p/0019.png, QOI Index, 4063153, 8448934, -107.940336
dataset/720p/0014.png, QOI Run, 1051952, 2547464, -142.165422
dataset/720p/0107.png, QOI Diff/Luma, 2013681, 1532415, 23.899813
dataset/1080p/0101.png, QOI Index, 2239435, 6092050, -172.035134
dataset/1080p/0071.png, QOI Diff/Luma, 2720539, 3449663, -26.800719
dataset/1080p/0055.png, QOI Run, 2610764, 9181232, -251.668401
dataset/1080p/0035.png, QOI Run, 1666682, 6182828, -270.966267
dataset/1080p/0029.png, QOI Index, 880684, 4333094, -392.014616
dataset/1080p/0113.png, QOI Index, 3978622, 10129990, -154.610516
dataset/720p/0087.png, QOI Run, 1332601, 3550605, -166.441718
dataset/1080p/0057.png, QOI Index, 2192029, 5687530, -159.464177
dataset/720p/0028.png, QOI Diff/Luma, 2491706, 1731715, 30.500830
dataset/720p/0009.png, QOI Run, 169925, 611103, -259.631014
dataset/1080p/0059.png, QOI Diff/Luma, 1507736, 2569062, -70.392031
dataset/1080p/0005.png, QOI Diff/Luma, 1827087, 2889944, -58.172216
dataset/1080p/0014.png, QOI Index, 1159851, 4405210, -279.808268
dataset/1080p/0112.png, QOI Diff/Luma, 1903743, 3195749, -67.866619
dataset/720p/0110.png, QOI Index, 1338534, 2945146, -120.027732
dataset/1080p/0042.png, QOI Index, 3171867, 9059746, -185.628181
dataset/720p/0100.png, QOI Index, 1654716, 3332210, -101.376550
dataset/1080p/0049.png, QOI Run, 3296278, 9773863, -196.512096
dataset/1080p/0009.png, QOI Diff/Luma, 164689, 2132250, -1194.713065
dataset/1080p/0109.png, QOI Index, 1300240, 5150822, -296.143943
dataset/720p/0105.png, QOI Run, 2617121, 4546272, -73.712717
dataset/1080p/0020.png, QOI Run, 1956834, 7124160, -264.065628
dataset/1080p/0037.png, QOI Run, 3241450, 9050049, -179.197550
dataset/1080p/0073.png, QOI Index, 1819198, 5038022, -176.936430
dataset/1080p/0075.png, QOI Run, 4995646, 9779407, -95.758607
dataset/1080p/0098.png, QOI Index, 1030345, 4722810, -358.371710
dataset/720p/0089.png, QOI Run, 1434609, 3087415, -115.209510
dataset/720p/0046.png, QOI Run, 1947789, 4126827, -111.872385
dataset/720p/0086.png, QOI Run, 2177203, 4356436, -100.093239
dataset/1080p/0090.png, QOI Run, 2678436, 7855346, -193.281079
dataset/1080p/0060.png, QOI Run, 1973795, 5740430, -190.832128
dataset/1080p/0111.png, QOI Run, 3235506, 8035464, -148.352622
dataset/720p/0036.png, QOI Index, 2490304, 4282310, -71.959327
dataset/1080p/0064.png, QOI Diff/Luma, 3762403, 4325097, -14.955708
dataset/720p/0072.png, QOI Index, 1488764, 3133102, -110.449877
dataset/720p/0065.png, QOI Diff/Luma, 1075830, 1266300, -17.704470
dataset/1080p/0106.png, QOI Index, 2772256, 8318374, -200.057931
dataset/720p/0032.png, QOI Diff/Luma, 1610320, 1243997, 22.748460
dataset/1080p/0097.png, QOI Index, 3923534, 9113898, -132.287983
dataset/1080p/0048.png, QOI Index, 3197096, 7081266, -121.490565
dataset/720p/0097.png, QOI Index, 2279448, 4334570, -90.158758
dataset/720p/0025.png, QOI Diff/Luma, 1132145, 1219084, -7.679140
dataset/720p/0051.png, QOI Run, 2537616, 4546405, -79.160480
dataset/720p/0117.png, QOI Index, 629438, 1985358, -215.417563
dataset/720p/0013.png, QOI Index, 873687, 2208270, -152.752988
